,X,Y
10,"[-2.81473663e+02  1.15970009e+02  1.51337833e+01  6.54809475e+00
  1.18654890e+01  1.24705088e+00  2.40672159e+00 -4.56441498e+00
 -4.40104342e+00 -1.98536348e+00 -5.11176348e+00 -3.18978477e+00
 -1.24412775e-01 -4.13443422e+00 -5.36408126e-01  1.51700222e+00
  3.43852425e+00  1.63714731e+00  3.27559376e+00 -1.64406434e-01
 -1.97226262e+00 -1.10306621e+00 -1.94044030e+00  1.47269726e+00
  1.46220565e+00 -5.25169945e+00  5.27178049e-02  8.95018101e-01
  1.02276719e+00 -4.08259821e+00 -5.12156677e+00  1.50151566e-01
  1.80245912e+00  2.85351801e+00 -2.46029186e+00  7.33972371e-01
 -5.96435547e-01 -2.99258614e+00 -7.43876934e-01  4.64041471e-01
  5.87656319e-01 -9.50237989e-01 -9.77808297e-01 -1.44618726e+00
  3.93133610e-01 -2.10416555e+00 -3.92633468e-01 -9.31087732e-02
 -2.56166530e+00 -1.57261121e+00  1.81034517e+00  3.63954127e-01
 -1.26977742e+00 -4.19161320e-01 -8.26914847e-01 -2.80171394e-01
 -2.51052886e-01 -1.44336581e+00 -1.37257874e-01 -3.39376484e-03
 -1.26624644e+00  1.06213272e+00 -5.50786793e-01  5.41478932e-01
 -4.61541384e-01 -1.12546694e+00  9.26598847e-01 -6.97679527e-04
 -1.75514627e+00  3.38467479e-01  1.22412193e+00 -1.54659891e+00
 -1.45398542e-01  1.02290940e+00 -1.73985934e+00  7.56468177e-01
 -3.36555332e-01 -5.82823396e-01  3.08787555e-01 -2.78681606e-01
 -4.04341429e-01  4.39384818e-01 -6.17077529e-01  1.74165174e-01
 -7.29866922e-01  7.77326345e-01 -3.85596335e-01 -4.66626763e-01
 -1.65935397e-01  1.56303272e-01  2.25221574e-01 -7.37494707e-01
  4.36414450e-01 -6.30223215e-01 -1.44487977e-01  1.65989801e-01
 -8.13466311e-02 -5.67483962e-01  5.11874370e-02 -4.87639278e-01
 -5.99452555e-02 -2.45268688e-01  4.43835199e-01 -2.29184419e-01
  7.49932110e-01  3.42124477e-02  8.28466266e-02 -6.85769260e-01
  9.24953282e-01 -8.27400506e-01  3.39639127e-01  5.99896669e-01
 -1.01982284e+00  7.58236587e-01 -7.23397613e-01  9.62448120e-01
 -9.41791058e-01  6.72068179e-01 -1.95429519e-01 -3.35813947e-02
  4.24154729e-01 -1.00267792e+00  8.32477987e-01  7.25471079e-02
 -5.28532326e-01  2.71312267e-01 -1.42873675e-01  2.56801699e-03]",test
11,"[-3.49389130e+02  1.23105606e+02 -3.76060448e+01  3.69015961e+01
 -1.80791550e+01  1.57637835e+01 -1.77241745e+01  1.62741470e+01
 -6.75383663e+00  1.41116314e+01 -1.11425390e+01 -1.68739557e+00
 -1.68778648e+01  6.53438282e+00  5.11351919e+00  6.13933802e+00
  3.80207348e+00  5.69397116e+00 -7.99033928e+00  1.00867450e+00
  4.86419630e+00  4.45792723e+00  1.01529253e+00 -8.05817413e+00
  4.03704119e+00  2.68443465e-01  2.02006064e-02  4.55752897e+00
 -5.61934090e+00 -6.60405922e+00  9.26473522e+00  5.12101126e+00
 -3.28418469e+00 -9.15380096e+00 -8.81743729e-01 -2.38666487e+00
  3.36399585e-01  1.26895833e+00  7.64470053e+00  3.54336667e+00
 -1.21415770e+00  1.55691171e+00 -5.81794202e-01 -1.60963818e-01
 -1.18435633e+00 -2.62204671e+00 -8.03506613e-01  3.52722669e+00
  1.81450814e-01 -8.38277054e+00  5.24142408e+00  6.27534056e+00
 -4.51932716e+00 -1.68372381e+00  6.31885588e-01  2.86676049e-01
 -1.63460267e+00  4.71997291e-01 -2.58429348e-01 -6.25559211e-01
  3.76517713e-01  3.40733647e-01 -4.79998827e-01 -3.81413370e-01
 -3.38742465e-01  2.29721770e-01  3.80112529e+00 -3.79910803e+00
 -3.10681963e+00  5.63054991e+00 -1.56799781e+00 -1.44623375e+00
  1.49974310e+00  9.14552271e-01 -3.13995600e-01  1.29462674e-01
 -9.02937427e-02 -2.28143120e+00 -9.10080791e-01  1.86026227e+00
 -6.55004263e-01 -8.40488374e-01  3.53252083e-01  1.45062641e-03
  3.89869124e-01 -1.33542204e+00  1.04157674e+00 -6.63717270e-01
 -1.21311009e+00  1.20383000e+00 -9.56992149e-01 -2.62320280e-01
  3.93505871e-01  1.57856032e-01 -1.46320239e-01 -4.11127001e-01
 -2.47240975e-01  2.78473318e-01 -7.95687661e-02 -4.44755971e-01
  1.36611126e-02  6.59697503e-02 -1.99661553e-01  6.53313518e-01
  2.21253484e-01 -1.25774056e-01  5.22999823e-01 -5.53986073e-01
  5.36353111e-01 -2.30833262e-01  2.15880826e-01 -5.58523953e-01
  8.83910835e-01 -1.32455027e+00  1.00959909e+00  7.08382308e-01
 -1.79005039e+00  1.82573760e+00 -1.07814932e+00  9.64819312e-01
 -8.60339880e-01 -2.57209957e-01  8.90936911e-01 -6.40120506e-01
  2.64435410e-02 -1.88650265e-02  2.53339171e-01 -4.55399081e-02]",test
12,"[-2.02132309e+02  1.56145706e+02  2.04641438e+00  3.68374405e+01
 -8.67720509e+00  1.82415237e+01 -1.10182533e+01  2.89938068e+01
 -1.54001265e+01  7.42538548e+00 -3.80863577e-01  2.30409050e+00
 -4.96239614e+00  7.14288187e+00  5.05071580e-01  3.59901690e+00
 -2.38796926e+00 -3.91803527e+00 -8.71713758e-01 -5.14660549e+00
  4.13950354e-01  2.69639158e+00 -2.08455157e+00 -3.77209091e+00
 -1.70331311e+00 -1.06310558e+00 -3.67423797e+00 -1.78995109e+00
 -8.28228474e-01 -2.38668036e+00 -6.17578447e-01 -2.40288591e+00
 -2.22578907e+00 -1.71582091e+00  1.02832973e+00  1.51569331e+00
  2.44993305e+00  2.31561914e-01  1.08332181e+00 -4.25822401e+00
 -2.53833032e+00 -4.19690520e-01 -1.40913092e-02 -1.93582785e+00
  7.58354366e-02 -1.59299624e+00 -1.16139793e+00 -1.07655144e+00
  1.01888072e+00 -1.78810254e-01 -2.31732154e+00 -1.73273742e+00
 -7.61284232e-02  1.87623405e+00 -2.85531014e-01 -1.55726409e+00
 -1.26573658e+00  2.97482908e-01 -3.43503952e-01 -2.37208277e-01
 -1.10282791e+00 -4.77110371e-02 -4.72054809e-01  2.11022347e-01
 -3.66788179e-01 -7.30789900e-01  5.30202780e-03  5.30130088e-01
 -2.21849054e-01 -4.27150160e-01 -5.55486560e-01 -2.61928946e-01
 -4.55186874e-01 -4.65707719e-01 -6.20059192e-01 -1.14142187e-01
  2.43850768e-01 -6.63293302e-01  7.62203056e-03  8.12796131e-02
 -2.85777509e-01 -6.65997088e-01  1.37293845e-01 -3.50025631e-02
 -4.42755014e-01  1.33761302e-01 -3.20982449e-02 -3.75891656e-01
 -1.98405132e-01 -1.37285456e-01 -3.25419843e-01  3.05244848e-02
 -5.69850579e-03 -2.36532405e-01 -4.90541756e-02 -1.64060667e-01
 -4.97905631e-03 -3.95684570e-01 -1.92719400e-01 -2.50369996e-01
 -2.51961321e-01 -2.94305801e-01  8.67264159e-03  2.98001260e-01
  1.77489504e-01  2.19248291e-02 -1.07442290e-01  7.01180622e-02
 -1.30349100e-01  1.76751778e-01  2.12109983e-01  2.74966620e-02
 -1.51220620e-01  5.84278405e-02 -1.11428291e-01 -1.06056400e-01
  2.11723782e-02  5.24112619e-02 -4.66512777e-02 -4.69346792e-02
 -7.59357736e-02 -2.06617460e-01  8.62444565e-02  2.45078430e-01
 -1.07977845e-01  2.58933157e-02  9.42978412e-02 -1.60856366e-01]",test
13,"[-1.95649780e+02  1.00195358e+02 -1.95046062e+01  3.74003601e+01
 -5.31171083e+00  2.85411644e+01 -1.45561342e+01  2.50298462e+01
 -8.31184959e+00  2.13145580e+01 -1.08681469e+01  1.95508709e+01
 -4.03058910e+00  8.82024002e+00 -9.38854790e+00  9.58779335e+00
 -5.24727106e+00  2.88373971e+00 -2.03911948e+00  1.71185029e+00
  2.84948111e-01  5.45556688e+00  1.32543755e+00  2.63454700e+00
 -1.72686249e-01 -6.25885189e-01  1.01192117e+00  2.17047960e-01
 -1.50068864e-01 -4.08609837e-01 -4.64629292e-01 -1.81678236e+00
  1.94304693e+00 -2.69775212e-01  1.96589470e-01 -9.29511547e-01
  4.56352770e-01 -1.86314940e+00  8.15732002e-01 -1.93528891e+00
 -1.16283588e-01 -8.42535913e-01  7.45882869e-01 -9.99471128e-01
 -6.10291958e-03 -2.36276650e+00  5.39227314e-02 -1.17767835e+00
 -4.54525173e-01 -1.14015186e+00  2.11939290e-01 -1.05976677e+00
  1.04430676e+00 -3.92199367e-01 -3.16641271e-01 -6.49326503e-01
 -1.08473694e+00 -3.76958191e-01  4.42740947e-01  7.05529451e-02
 -4.29384261e-01 -9.96133029e-01  4.99405712e-01 -2.12691218e-01
 -5.40295780e-01 -3.09154596e-02  4.03482407e-01 -5.40387034e-01
 -7.65667260e-02  3.36140156e-01 -3.92547041e-01 -5.78360975e-01
  3.46020192e-01 -5.41958809e-01 -2.36106455e-01  8.95908296e-01
 -4.67459708e-01  2.36436412e-01 -1.99514836e-01  3.53536993e-01
 -2.00116485e-01 -1.54838651e-01 -5.64328015e-01  6.02442980e-01
 -6.61219537e-01  3.48404169e-01 -4.88052070e-01  4.02040370e-02
 -1.44660562e-01 -1.55193478e-01  7.08215311e-02 -1.78512484e-01
 -2.48706982e-01 -1.55014172e-01 -1.23151056e-02 -7.71397650e-02
 -7.49712810e-02 -3.51682693e-01 -7.64068812e-02 -2.76106745e-01
 -4.01753992e-01  1.71779394e-01 -8.28574672e-02  5.27138114e-01
  1.03364840e-01  8.11344832e-02  4.06112999e-01 -5.42551279e-01
  1.47421047e-01  7.73663893e-02  1.94336113e-03  2.04228088e-02
 -1.19874505e-02 -2.32718773e-02  2.07490250e-02 -1.59236491e-01
  2.04903632e-01  3.65760773e-02 -1.60153791e-01  2.52419800e-01
 -2.82060981e-01 -6.74551502e-02  2.80260831e-01 -1.85225278e-01
  3.24679077e-01 -2.60315657e-01  5.55634834e-02 -9.26203504e-02]",test
14,"[-2.26743576e+02  1.08806435e+02 -2.73670273e+01  3.18550224e+01
 -4.12827301e+00  1.10262623e+01 -1.55171118e+01  1.37291269e+01
 -1.51411972e+01  8.19839859e+00 -5.02952909e+00  3.03741837e+00
 -7.76777315e+00  1.08920157e+00 -2.70023155e+00 -7.25682259e-01
 -8.41618061e+00 -1.36356962e+00 -6.92758465e+00 -5.21818638e+00
  2.10267499e-01  3.62316537e+00  7.55767679e+00  7.96361351e+00
  1.13646145e+01  4.18830603e-01 -2.42981601e+00 -5.14759922e+00
 -7.28371024e-01 -1.31231689e+00 -2.22248331e-01 -1.05489480e+00
 -3.17378855e+00 -2.26113605e+00  1.80047953e+00 -1.54178548e+00
 -1.41478562e+00 -2.80137682e+00 -2.31462210e-01  1.03470194e+00
 -1.27169001e+00 -2.02157831e+00 -4.63183284e-01  9.97910649e-02
 -4.29766983e-01 -7.21693873e-01 -3.68623316e-01 -3.48012745e-02
  6.14634395e-01 -1.73871434e+00 -5.70998669e-01  6.11629546e-01
  4.29766811e-02 -3.62951189e-01 -9.33247447e-01  5.10076404e-01
 -4.12071049e-01 -3.39174271e-01  7.43926525e-01 -4.57661003e-01
 -5.11368215e-01  2.92326689e-01 -2.27920637e-01  4.68694210e-01
 -7.09995449e-01  4.01731789e-01 -1.73240826e-01 -7.96915233e-01
  3.22689451e-02 -5.98665953e-01 -1.46622315e-01 -4.79517803e-02
  2.83732325e-01 -6.10553861e-01  8.34692456e-03  4.24214721e-01
 -5.99349022e-01  3.77982140e-01 -3.10211807e-01 -2.46905029e-01
  2.26028979e-01 -3.91103685e-01 -9.80641544e-02 -1.52207157e-02
 -2.01334968e-01  1.19895212e-01 -6.17027879e-01  2.00014830e-01
 -2.66751498e-01 -7.96110481e-02  1.26266450e-01 -3.40862691e-01
  2.19866022e-01 -4.79954541e-01  8.68518949e-02 -9.49171409e-02
 -9.59159434e-02  2.33352780e-02 -5.64346135e-01 -1.96647793e-02
 -3.39064032e-01  1.60109699e-01  4.92273122e-02  2.60733068e-01
  4.46614772e-01 -1.34604633e-01  3.01185936e-01 -3.38716269e-01
  1.56163096e-01 -1.91171598e-02  5.73222451e-02  1.73182547e-01
 -4.09356803e-02 -7.97819048e-02  1.15854321e-02 -3.07855159e-02
  5.96862063e-02  3.43322717e-02  1.00123666e-01 -1.22234091e-01
 -4.67630662e-02  3.20999548e-02 -1.24107532e-01  2.54492015e-01
 -1.75313935e-01  1.83520690e-01 -8.91417190e-02 -2.78633628e-02]",test
15,"[-2.97124573e+02  1.38178802e+02 -4.41831827e+00  5.78091049e+01
  1.09431963e+01  1.95916595e+01 -1.11405764e+01  1.46186771e+01
 -8.21792126e+00  1.34822073e+01 -8.21667576e+00  8.15776825e+00
 -9.15992546e+00  9.50379491e-01 -4.37738800e+00 -2.77072716e+00
 -3.88509154e+00  1.98503661e+00 -4.44840813e+00 -3.06313300e+00
 -1.93222070e+00 -5.24201584e+00 -4.70983934e+00 -1.99249089e+00
 -5.06935179e-01 -4.61717939e+00 -9.99512076e-01 -1.14375591e+00
 -9.47639108e-01 -4.76272488e+00  8.19567367e-02 -8.96476746e-01
  3.22747767e-01 -7.13327765e-01  5.89542210e-01 -1.10783195e+00
  5.85885227e-01 -6.91166461e-01 -5.40884852e-01 -1.12203920e+00
 -7.21034527e-01 -8.53158116e-01 -5.36562085e-01 -1.13802099e+00
 -1.59874344e+00 -1.92544723e+00  2.91306973e-01  1.15662622e+00
 -7.65552282e-01 -2.97575998e+00 -1.59620762e+00  1.87782514e+00
  1.18029368e+00 -1.37113988e+00 -2.35545826e+00 -7.78064430e-02
  8.88043404e-01 -1.06510413e+00 -1.49377692e+00  3.31713438e-01
  6.46069646e-01  5.26972890e-01 -1.01331222e+00 -7.96682298e-01
  3.73469025e-01  9.50324237e-02 -8.19219053e-01 -8.11579704e-01
  2.57540756e-04  4.22954887e-01 -1.82577372e-02 -1.12685549e+00
  1.31865397e-01  8.09274793e-01 -9.84073818e-01 -1.04431450e-01
 -3.26911956e-02 -7.37966418e-01  1.91486832e-02 -1.53165713e-01
 -7.94684529e-01  1.42645583e-01 -1.13957755e-01 -7.68493176e-01
  1.80466995e-01  3.01220596e-01 -1.10942650e+00  1.81403726e-01
  1.58025131e-01 -6.81738913e-01  3.35476249e-01 -3.31359446e-01
 -3.45893651e-01 -5.84077165e-02 -1.04194403e-01 -1.93508640e-01
  4.40059155e-02 -3.85538459e-01 -2.87858129e-01 -3.29839498e-01
 -3.60227615e-01  3.04703087e-01 -7.25874305e-02  6.51940554e-02
  4.55660522e-01  1.84756547e-01 -6.92606345e-02 -1.60221189e-01
 -7.45485649e-02  8.24248195e-02  2.35046238e-01  2.54815295e-02
 -4.42723334e-01  2.38990903e-01  1.36384100e-01 -3.02673399e-01
  1.34180799e-01  8.07671398e-02 -3.19643319e-02  3.95306647e-02
  6.08841190e-03 -4.05003935e-01  3.91788483e-01  1.77410722e-01
 -4.96782601e-01  3.41418773e-01 -1.92355379e-01  1.34644970e-01]",test
16,"[-2.9149289e+02  1.2010314e+02  1.4796758e+00  4.5417221e+01
 -5.4593754e+00  2.7236849e+01 -1.2818199e+01  2.6478592e+01
 -9.3651018e+00  1.1333757e+01 -9.2218275e+00  7.7435546e+00
 -5.3861508e+00  1.2130032e+01 -2.1327412e+00  3.5074666e+00
 -5.5565124e+00  2.3609354e+00 -2.5927789e+00  9.9770993e-01
  5.0289076e-02  3.1754985e+00 -3.2602838e-01  3.2680690e+00
  3.7113643e+00 -3.0987704e-01  2.3434012e+00 -4.3295488e+00
 -8.5258931e-01 -4.2011895e+00  7.1134835e-01  1.2489889e-01
 -3.9221733e+00 -2.9150026e+00 -1.9332474e+00 -2.3480814e+00
 -2.3814480e-01 -3.3222177e+00  1.0486463e+00 -2.0545089e+00
  7.2361273e-01 -3.8248725e+00 -1.3487772e+00 -2.3540177e+00
 -3.0633438e-01 -1.9112554e+00 -5.6442600e-01 -2.8774858e-01
 -1.5489333e+00 -3.3483088e-01 -7.9055804e-01 -6.6515511e-01
  1.8293683e-01 -7.6955162e-02 -2.0632191e+00  6.5349150e-01
  3.4263679e-01 -5.5269545e-01 -9.5382798e-01  5.8330840e-01
 -1.1316509e+00 -2.8703645e-01  6.7573035e-01 -6.7247027e-01
 -8.4999907e-01  1.4363958e+00 -1.9156456e-01 -8.3425874e-01
  3.5272125e-02 -1.0736488e-01  1.4473121e-01 -1.0993899e+00
  7.8033440e-02  7.9083614e-02 -3.1899992e-01 -1.0952215e-01
 -6.5977800e-01 -2.8302950e-01 -1.9912788e-01  2.8501993e-01
 -7.8112644e-01 -2.3040323e-02 -1.5003569e-01 -3.1637496e-01
  4.8927084e-01 -5.5785507e-01 -1.2195780e-01 -4.9582922e-01
  2.4602337e-01 -2.7942455e-01 -4.4184095e-01  2.2015661e-01
 -4.2060596e-01 -3.3381879e-01  4.9126226e-02 -7.9143547e-02
 -5.4309016e-01  2.1543534e-01 -4.1080523e-01 -4.6657050e-01
 -1.3940317e-02 -2.4357401e-01 -4.6809830e-02  4.5127228e-01
  4.9509829e-01 -5.1697379e-01  5.1288611e-01 -1.7277841e-01
 -4.4455165e-01  5.0028235e-01 -4.4801372e-01  5.2932262e-01
 -2.6878599e-02 -4.9082831e-01 -5.7765502e-02  4.5491493e-01
 -4.6158943e-02 -2.7055413e-01  2.8040266e-01 -2.0861615e-01
  2.6680264e-01 -3.3321086e-01  1.0714703e-01  3.7482756e-01
 -2.7005926e-01  1.0914806e-01 -1.7717981e-01  2.9242405e-01]",test
17,"[-2.23538818e+02  1.24988136e+02 -1.82591858e+01  5.65806503e+01
 -8.76476097e+00  1.69211960e+01 -1.68380547e+01  1.73407402e+01
 -2.04718380e+01  1.69475842e+01 -9.16683102e+00  1.37593622e+01
 -9.83833408e+00  6.59876585e+00 -8.27940273e+00  2.29871750e+00
 -1.18659744e+01  3.05527425e+00 -5.36221361e+00 -7.89121509e-01
 -1.89357054e+00 -2.87072325e+00 -3.51954722e+00  3.03455424e+00
 -1.40487468e+00 -4.41599512e+00 -3.02670479e+00 -6.68625069e+00
 -3.46307635e+00 -4.96126592e-01  2.03601599e-01 -4.74393463e+00
 -1.60980952e+00 -9.63967800e-01  2.79713106e+00 -6.94956839e-01
 -5.35870910e-01 -1.24893165e+00 -1.66823104e-01 -3.86563611e+00
 -2.87552333e+00 -1.51660430e+00  1.09363008e+00 -1.45979917e+00
  5.69815576e-01 -5.38821340e-01  9.86738920e-01  1.47702432e+00
  2.63404584e+00 -3.27185059e+00 -3.18040490e+00  1.26489615e+00
  1.44880581e+00 -1.70757699e+00 -1.14721525e+00 -5.67250252e-01
 -4.67198879e-01 -5.86707354e-01 -3.63581985e-01 -4.48887765e-01
 -3.83552730e-01 -4.17373180e-02 -8.81516859e-02 -7.12529898e-01
  2.86228836e-01  9.35065746e-01 -1.55479777e+00 -1.52622545e+00
  1.06559551e+00  6.25179410e-01 -2.41160178e+00 -4.59793448e-01
  1.09119022e+00  3.70842032e-02 -7.92613864e-01  3.75396937e-01
 -2.25049511e-01 -6.84022248e-01 -4.00644094e-02  3.15046132e-01
 -7.03425109e-01 -6.65840507e-01 -1.59975991e-01  1.12507358e-01
  1.42381355e-01 -3.94476056e-01 -3.62544686e-01  3.56516868e-01
 -3.47044706e-01 -4.18777496e-01  4.32478525e-02 -2.17179507e-01
 -2.01837599e-01 -4.73371953e-01 -6.48316815e-02  1.92090705e-01
 -4.60240752e-01 -3.04238856e-01 -1.76185161e-01 -6.82508171e-01
 -1.50672600e-01  6.62073046e-02  1.92725509e-01  1.72194734e-01
  2.65301555e-01  3.09018642e-01 -3.28640103e-01 -1.44287854e-01
 -7.82089680e-02 -1.08744740e-01  3.04906428e-01  2.97353081e-02
 -3.14797461e-01  4.08623107e-02  2.71191925e-01 -2.52703756e-01
 -2.26839725e-02  3.13297391e-01 -2.33329043e-01  1.02116965e-01
 -1.15298204e-01 -1.97319612e-01  2.14283720e-01  1.93664268e-01
 -2.90433586e-01  1.77002717e-02  1.30827472e-01 -6.90715089e-02]",test
18,"[-1.61890549e+02  1.00206161e+02 -2.13822079e+01  4.67656479e+01
 -3.66430779e+01  2.81899834e+01 -2.09781132e+01  2.15080872e+01
 -1.82770119e+01  6.72262812e+00 -1.36302910e+01  8.67981243e+00
 -1.16783075e+01  1.11841440e+01 -6.04271364e+00  1.37978420e+01
  1.46911740e+00  1.17546816e+01 -1.59250152e+00  1.71739388e+00
 -1.87983108e+00 -6.56745100e+00 -5.16489649e+00 -1.83391964e+00
  1.28705502e+00 -4.64458466e+00  1.23024666e+00  2.71165419e+00
  1.93045869e-01  1.43950605e+00  1.31183064e+00 -2.39859009e+00
 -3.00124916e-03 -3.50566030e+00  1.29025400e+00 -1.75965953e+00
 -2.53442049e-01 -1.20946360e+00  1.38693511e+00 -1.19643748e+00
 -5.27783811e-01  1.16493392e+00  1.56015551e+00 -1.68016291e+00
  2.26336136e-01 -2.02418900e+00 -2.25121856e-01  2.12117195e+00
  1.44140339e+00 -3.32994413e+00  9.22635913e-01  2.64918208e+00
 -5.72394252e-01 -1.43207572e-02  5.12240171e-01 -2.61506706e-01
  2.54621416e-01  2.86406219e-01 -5.57988226e-01 -3.41510534e-01
  1.24639404e+00 -9.95511234e-01  1.00874357e-01  5.38994074e-01
 -3.65432113e-01 -9.62057650e-01  1.06183910e+00  7.08959937e-01
 -2.76654100e+00  1.37603629e+00  6.69207692e-01 -1.18128645e+00
  8.09025586e-01  3.56369019e-02  4.37411547e-01  1.66052917e-03
 -1.25491905e+00  8.89820278e-01 -5.60489118e-01 -4.37272608e-01
  4.62008089e-01 -3.65938038e-01 -1.06713176e-01  1.32984400e-01
  1.71296373e-01 -5.40927276e-02 -1.70574859e-01  1.29606783e-01
 -4.09923166e-01  4.39185709e-01 -5.03199875e-01  1.16733782e-01
  8.61119926e-02 -2.04849750e-01 -2.87215263e-02  2.76373386e-01
 -1.61381751e-01 -2.65046567e-01 -5.32498285e-02 -3.86708021e-01
 -7.34938458e-02 -1.28045529e-01  4.31770056e-01  9.46414694e-02
  5.97267568e-01  2.97921538e-01 -1.41935378e-01  3.92314076e-01
 -3.73608172e-01  2.13296577e-01  2.82189429e-01 -1.50399864e-01
  1.70123950e-01 -1.82596669e-02 -3.53436321e-01  5.03095150e-01
 -1.78174496e-01  2.31248476e-02  3.13907385e-01 -2.30234638e-01
  1.62738398e-01 -1.35608435e-01  2.25870814e-02  4.78426218e-02
  4.70741913e-02 -1.82022005e-01  1.13728806e-01 -6.56160712e-02]",test
19,"[-3.57768555e+02  7.82845383e+01  3.40360222e+01  2.16233540e+01
  8.35586667e-01 -7.79869843e+00 -5.38658977e-01  6.08200884e+00
 -4.62894487e+00 -1.87592745e+00  4.92166185e+00 -3.04168129e+00
 -6.57316804e-01  4.06702042e+00  9.65883255e+00  7.32963419e+00
 -8.91377258e+00 -2.91140825e-01  1.66826212e+00 -8.60984135e+00
 -6.09871984e-01  3.89174247e+00  1.78361762e+00  1.62554753e+00
  1.23427224e+00  3.84849238e+00 -1.49652088e+00 -1.61304808e+00
 -6.40767157e-01 -2.06156111e+00  2.28787255e+00  3.51309514e+00
 -6.23985577e+00 -2.46636891e+00 -8.40105653e-01 -1.77849257e+00
  1.80962038e+00 -2.91285300e+00 -3.42491448e-01 -8.09134424e-01
 -2.12039256e+00  3.42289686e-01 -2.15678000e+00 -1.53910220e+00
  1.02724636e+00 -2.93125248e+00  2.39449549e+00 -1.74340332e+00
  2.60926480e-03 -8.77980471e-01  1.95787430e+00 -9.89414513e-01
 -1.70472372e+00 -5.69136381e-01 -1.96803546e+00  9.88471746e-01
 -1.13588989e+00  5.38208961e-01  3.34542602e-01 -2.39395475e+00
  2.02678704e+00 -2.77413321e+00  7.91231751e-01 -1.06097257e+00
  2.27623463e-01 -7.49392733e-02  7.45888054e-01 -9.41191554e-01
 -1.43895358e-01  9.79479134e-01 -1.20752215e+00  1.23196793e+00
 -1.32140100e+00  7.82294095e-01 -8.51315618e-01  3.58772576e-01
 -4.99515682e-01 -3.93050343e-01  6.06763065e-01 -1.07826865e+00
  2.11029142e-01 -2.13913307e-01 -2.28917569e-01 -8.90230238e-02
  2.84666002e-01 -1.33858931e+00  6.80207670e-01 -5.60846627e-01
 -7.83253834e-02  1.51090458e-01 -4.75329906e-01  6.88877180e-02
  4.26031183e-03 -6.41679347e-01  6.87385574e-02 -5.91274917e-01
  4.59401369e-01 -4.26620871e-01  2.09312066e-01 -9.21771348e-01
  3.19060504e-01  1.46323711e-01 -5.47213554e-01  6.32677615e-01
  1.00034118e-01  4.14081752e-01 -6.37477696e-01  3.27344537e-01
 -3.71932864e-01  5.78649342e-01 -2.52110273e-01  2.71250546e-01
 -2.07128629e-01 -2.19384074e-01 -3.48928496e-02  6.49470687e-01
 -8.23732197e-01  3.18730682e-01  2.57490009e-01 -1.05218969e-01
 -4.43054855e-01  4.16105419e-01 -1.09142825e-01 -6.04338907e-02
 -7.88332298e-02  3.45455259e-01 -4.53546345e-01  1.21119760e-01]",test
20,"[-2.5440178e+02  1.3380339e+02  1.2156552e+01  5.3737385e+01
  6.4731946e+00  2.7786579e+01 -9.6362247e+00  2.0478258e+01
 -1.5278676e+01  5.7525988e+00 -6.0833650e+00  1.5728461e+00
 -5.2070289e+00  6.6453357e+00  3.8776284e-01  6.6787419e+00
 -4.2296309e+00 -1.9316559e+00  3.0713441e+00 -4.3838015e+00
 -1.7002006e-01  1.5947838e+00 -2.0975375e+00 -4.9710846e+00
 -3.9921131e+00 -1.6538184e+00 -4.5549293e+00 -1.5307987e+00
 -1.6412115e+00 -2.1580768e+00 -3.0109775e+00 -1.3232341e+00
 -4.6886736e-01 -1.5328811e+00 -3.7289649e-02 -6.7355490e-01
  1.5024773e+00 -2.5132825e+00  1.5377748e+00 -1.9979495e+00
 -2.7424237e-01  7.4876940e-01  7.7625889e-01 -1.3118353e+00
 -1.7374501e+00 -2.2901878e+00 -1.6530684e+00 -9.0204483e-01
  8.0150092e-01 -3.9439520e-01 -1.5493650e+00 -2.3102691e+00
  2.8545991e-01  7.7506834e-01 -6.2572032e-01 -4.4337726e-01
 -1.1002142e+00 -2.1840772e-01  9.0495467e-02 -3.4782481e-01
 -6.6976923e-01  6.7654222e-02 -1.3415249e-02 -3.3230466e-01
 -8.5583940e-02  2.5882480e-01 -1.2193615e+00  9.7799510e-02
  4.0629590e-01 -1.0350435e+00 -8.3962566e-01  3.8383126e-01
 -9.1860361e-02 -6.1529613e-01 -3.0827022e-01 -1.2399084e-01
 -3.6580032e-01  1.4638349e-01 -3.0498543e-01 -1.9793765e-01
  6.4163562e-03 -4.2754125e-02 -4.5892510e-01 -4.2785320e-01
  5.4778811e-02  9.6794553e-02 -2.5284407e-01 -3.6875531e-01
  2.8266200e-01 -2.1757813e-01 -4.8910892e-01  1.0435508e-01
 -1.5212892e-01 -3.4351701e-01 -7.1791492e-02 -3.8941047e-01
  9.7087614e-02 -2.0962173e-01 -5.7762551e-01 -1.5551563e-01
 -1.5636274e-01 -3.1804249e-01  2.8286651e-01  3.2129222e-01
  1.2484830e-01  2.6812816e-01 -1.6330753e-01 -5.1102135e-03
  9.6097402e-02 -1.4451655e-02  7.8880824e-02  8.4120996e-02
  1.9001868e-02 -1.1731369e-01  1.1587416e-01 -1.4356203e-01
 -9.6653096e-02  2.4740893e-01 -2.4753883e-01  7.7016763e-02
 -1.2967743e-01 -8.3636738e-02  7.0730463e-02 -1.9142665e-02
  3.9703380e-02 -8.3181195e-02 -1.4078745e-01  6.1169011e-03]",test
